video_id,title,description,channel_title,channel_id,published_at,view_count,like_count,comment_count,favorite_count,duration,definition,caption
vNV6iPQI6MA,TIMNAS INDONESIA TAMPIL APIK TAPI GAGAL LOLOS KE PIALA DUNIA ROUND 4,"Timnas Indonesia kalah lawan Irak dan gagal lolos piala dunia. Jangan lupa support Channel Youtube Yussa Nugraha dengan Like, Commen & Subscribe. 👍🏼

 #timnasindonesia  #jayidzes  #oleromeny #kevindiks #calvinverdonk #pattrickkluivert 









timnas day vs irak 
timnas gagal lolos piala dunia 
gagal pildun
timnas vs irak 
timnas indonesia vs irak
timnasday
timnas vs arab saudi
ole romeny vs arab saudi 
timnas di arab saudi 
timnas indonesia tiba di jeddah 
garuda calling oktober
fifa matchady bulan oktober
timnasday oktober
timnas indonesia arab saudi 
timnas indonesia  irak 
ole romeny latihan lagi 
ole romeny round 4
fc twente kena kritik 
mees hilgers stay di fc twente 
mauro zijlstra timnas
mauro zijlstra latihan timnas
adrian wibowo timnas
adrian wibowo ke timnas
adrian wibowo join timnas di surabaya 
adrian dan miliano di proces pssi 
miliano proces timnas
dean zandbergen timnas
miliano jonathans timnas
pattrick kluivert pelatih timnas indonesia alex pastoor staf pelatih timnas kumpul kualifikasi piala dunia 2026 frank van kempen pelatih timnas u20 pelatih nova memanggil 9 pemain diaspora garuda memanggil timnas u17 feike muller di panggilan timnas deston hoop di panggilan timnas floris de halaman di panggilan timnas jay idzes aston villa mauro zijlstra timnas jens raven timnas adrian wibowo lafc adrian wibowow skills adrian wibowo debut LAFC nathan berpisah dari swansea pemain luar negeri ke liga bri thom haye ke persija jordi amat ke persija rafael melanda ke bali united jay idzes pemain indonesia termahal market value jay idzes market value jay naik jay idzes udinise jay idzes ke udinise jay idzes bologna juta manhoef timnas juta manhoef bela timnas juta manhoef skills timnas vs china timnas indonesia vs china timnasday taktik timnas china timnas china pemain naturalisasi simon tahamata simon tahamata skill simon tahamata timnas indonesia stefano lilipaly skills stefano lilipay timnas elkan di bali elkan tc timnas mauro zijlstra mauro zijlstra juara mauro zijlstra skills dean zandbergen dean zandbergen pssi dean zandbergen skills dean zandbergen timnas dean zandbergen timnas indonesia laurin ulrich skill laurin ulrich keturunan indonesia laurin ulrich vfb stuttgart laurin ulrich jay idzes inter jay idzes bologna jay idzes timnas indonesia jay idzes jay idzes timnas jay idzes kapten jay idzes venezi ole romeny ole romeny timnas indonesia ole romeny gol ole romeny goal timnas timnasday timnas indonesia timnas vs bahrain timnas indonesia menang lawan bahrain gbk stadion highlight timnas indonesia highlight timnas lawan bahrain daftar skuad tinas indonesia DAFTAR PROVINSIAL SKUAD TIMNAS INDONESIA GARUDA CALLING Kevin Diks Cidera Ankle Kevin Diks lawan Chelsea Kevin Diks vs Chelsea Kevin Diks Timnas Indonesia Jay Idzes Jay Idzes Liga seri A Jay Idzes Venezia Mees Hilgers Valencia Mees Hilgers fit 100% Alex Pastoor Alex Pastoor Timnas Indonesia Deean James Dean James Assist Elkan Baggot Elkan Baggot Timnas Indonesia Miliano Jonathans Miliano Jonthans Timnas Indonesia Jordi Cruyff Jordi Cruyff Timnas Indonesia Alex Pastoor Jayden Oosterwoolde Alex Pastoor tolak Herenveen Jayden Oosterwolde Dean James Timnas Joey Pelupessi Dean James Emil Audero Dean James Naturalisasi Joe Pelupessy Naturalisasi Emil Audero Naturalisasi Jairo Riedewald Jairo Riedewald Timnas Ole Romeny Timnas Ole Romeny Thom haye Thom Haye Timnas Indonesia Thom Haye Almere City Denny Landzaat Denny Landzaat Timnas Indonesia Mees Hilgers Mees Hilgers timnas indonesia Calvin verdonk calvin verdonk pindah Joel Veltman Joel Veltman ingin bela timnas ALEX PASTOOR PELATIH TIMNAS ALEX PASTOOR MEDIA BELANDA TENTANG TIMNAS INDONESIA bulan maret timnas indonesia pemain timnas selanjutnya kevin diks ke bundesliga kevin diks kevin diks ke liga jerman kevin diks borussia monchengladbach delano van der heijden alex pastoor alexpastoor olahraga timnas alex pastor media belanda DELANO VAN DER HEIJDEN delano van der heijden join timnas mauro zijlstra mauro zijlstra join timnas mitchel bakker join timnas mitchel bakker pemain mitchel bakker update mitchel bakker berita mitchell bakker patrick kluivert kunjungi ke gbk patrick kluivert untuk melihat stadion GBK Patrick kluiver stadion GBK patrick kluivert jadi pelatih timnas indonesia patrick kluivert timnas indonesia Patrick Kluivet alex pastoor denny landzaat patrick kluivert jadi pelatih timnas pelatih baru timnas indonesia patrick kluivert timnas indonesia emil audero timnas miliano jonathans Jay Idzes bang Jay Miliano Jonathans Mauro Zijlstra debut FC Volendam timnas vs arab saudi timnasday eliano reijnders ole romeny ole romeny tiba di jkt ole romeny di indonesia kevin diks mauro zijlstra kabar mauro zijlstra mauro zijlstra segera di proses kevin diks kevin diks ambil sumpah wni kevin diks di sumpah di kopenhagen kevin diks gass ambil sumpah wni Thomas Poll Timnas Indonesia Indonesia Timnas Indonesia Jens raven Eliano Reijnders Eliano Reijnders akan ke timnas Million Manhoef Mees Hilgers",Yussa Nugraha,UCPOnM07Cvs15ewRz2n7ARcA,2025-10-11T23:47:41Z,12259,637,405,0,PT7M41S,hd,false
4ef2Uuqs6tw,Profil 5 Negara Top Dunia yang Terancam Gagal Lolos ke Piala Dunia 2026,"Profil 5 Negara Top Dunia yang Terancam Gagal Lolos ke Piala Dunia 2026

Piala Dunia 2026 akan digelar di Amerika Serikat, Kanada, dan Meksiko dengan format baru yang melibatkan 48 tim. Namun, siapa sangka, sejumlah negara besar justru terancam gagal tampil di turnamen paling bergengsi ini?

Dalam video kali ini, kami membahas profil 5 negara top dunia yang performanya menurun dan kini berada di ujung tanduk untuk bisa lolos ke putaran final. Mulai dari Kroasia yang mulai kehabisan bensin generasi emas, Chile yang gagal bangkit dari masa keemasan, Senegal yang goyah setelah kehilangan pelatih utama, Austria yang menghadapi ketatnya persaingan di Eropa, hingga Qatar yang tak kunjung konsisten di kualifikasi Asia.

Simak pembahasannya secara lengkap dan lihat mengapa negara-negara ini bisa saja absen dari Piala Dunia 2026.

🟢 Jangan lupa like, komentar, dan subscribe untuk konten seputar sepak bola dunia lainnya!

📌 Wajib tonton untuk kamu yang mengikuti perjalanan kualifikasi Piala Dunia!

#PialaDunia2026 #KualifikasiPialaDunia #TimnasKroasia #TimnasChile #TimnasSenegal #AustriaFootball #QatarNationalTeam #BeritaSepakbola #SepakBolaDunia #FIFAWorldCup #WorldCup2026 #ZonaEropa #ZonaAsia #PlayoffPialaDunia #beritabolaterbaru",Raftelsport,UCqyE9D0nhd15MI5sYV11vXQ,2025-05-18T08:01:47Z,273656,2245,133,0,PT10M24S,hd,false
Wivbp98kSrA,FIXS INDONESIA & ARAB SAUDI! Daftar Negara Lolos 32 Besar Piala Dunia u17 2025 - Piala Dunia u17,"FIXS INDONESIA & ARAB SAUDI! Daftar Negara Lolos 32 Besar Piala Dunia u17 2025 - Klasemen Piala Dunia u17 2025


daftar negara lolos 32 besar piala dunia u17 2025, lolos 32 besar piala dunia u17 2025, yang lolos 32 besar piala dunia u17, negara lolos 32 besar piala dunia u17, tim yang lolos 32 besar piala dunia u17 2025, jadwal timnas indonesia, timnas indonesia, jadwal timnas u17, indonesia vs honduras, jadwal indonesia vs honduras u17, jadwal piala dunia u17 2025  piala dunia u17 2025, piala dunia u17, 32 besar piala dunia u17, jadwal 32 besar piala dunia u17 2025, klasemen piala dunia u17, klasemen piala dunia u17 2025 terbaru, jadwal indonesia vs honduras u17, klasemen peringkat 3 terbaik, peringkat 3 terbaik, 


#pialaduniau17
#timnasindonesia
#jadwaltimnasindonesia


Music by: https://www.bensound.com
License code: 53MWQV8IXAXGKHTX
Artist: : Benjamin Tissot",97 Sports,UCEdv-a-F49YSQxNSsAFoBgA,2025-11-11T20:25:32Z,237872,1906,393,0,PT19M20S,hd,false
r3kQC__qydE,"Skenario Gila, Cukup Menang Sekali Tiket Piala Dunia Untuk INDONESIA! R4 Kualifikasi Piala Dunia","Skenario Gila, Cukup Menang Sekali Tiket Piala Dunia Untuk INDONESIA! R4 Kualifikasi Piala Dunia

https://youtu.be/r3kQC__qydE

Timnas Indonesia dipastikan akan bereuni dengan rival lama di ronde keempat Kualifikasi Piala Dunia 2026 Zona Asia. Berdasarkan undian, Indonesia akan bersua Arab Saudi dan Irak. Familiar? Jelas, karena dua negara ini juga menjadi lawan Indonesia di putaran-putaran sebelumnya.

Arab Saudi dan Irak memang lawan yang familiar. Tetapi ada jeda waktu panjang antara ronde kedua, sampai ronde keempat. Ada perubahan-perubahan yang terjadi. Lalu, seperti apa kans Indonesia lolos dari putaran keempat ini?

#startingelevenmomen #timnasindonesia #patrickkluivert #kualifikasipialadunia2026 

Beli Kaos Edisi Timnas! Disini ⬇ ⬇ ⬇
https://starting-eleven-merch.com/Tim... 

---------------------------------------
---------------------------------------

Beli Kaos Bola Official Merchandise Starting Eleven! Disini ⬇️ ⬇️ ⬇️
https://starting-eleven-merch.com/

---------------------------------------
---------------------------------------

KERJASAMA
WhatsApp Mas Jo : 0823-2926-1306

---------------------------------------
---------------------------------------

Dapatkan Konten Eksklusif Hanya dengan Gabung di Saluran Whatsapp Starting Eleven. KLIK DI SINI !!! ⬇️ ⬇️ ⬇️ 
https://whatsapp.com/channel/0029VaeK...

------------------------------------------------------------------------------------------------------------------------------------------------------------

Sebagian video, foto dan musik yang kami tayangkan bukan milik Starting Eleven. Pihak kami tidak mengklaim video, foto dan musik tersebut sebagai milik kami, karena kami sangat menghormati para pemiliknya.

FAIR USE DISCLAIMER:
Penafian Hak Cipta: - Berdasarkan pasal 107 Undang-undang hak cipta tahun 1976, tunjangan diberikan untuk PENGGUNAAN FAIR untuk tujuan seperti kritik, komentar, pelaporan berita, pengajaran, beasiswa, dan penelitian. Penggunaan wajar adalah penggunaan yang diizinkan oleh undang-undang hak cipta yang mungkin saja melanggar. Penggunaan nirlaba, pendidikan, atau pribadi memberi keseimbangan demi mendukung PENGGUNAAN WAJAR.

Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is mad for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research. Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor",Starting Eleven Momen,UCq-LgaSWd2SxQqF7iBA1A2g,2025-07-18T05:47:25Z,226474,2163,716,0,PT9M30S,hd,false
Fv5229oQUxY,TERSEOK-SEOK! Piala Dunia 2026 Tanpa Negara-Negara Ini? | Piala Dunia 2026,"Piala Dunia 2026 | Katanya JAGO?! Negara Ini Malah TERANCAM Tidak Lolos ke Piala Dunia 2026

Katanya jago, tapi malah terancam gagal ke Piala Dunia 2026! 😱⚽
 Italia, Swedia, Nigeria, Kamerun, hingga Kosta Rika — negara-negara besar dengan tradisi sepak bola kuat kini justru nyaris tersingkir dari ajang paling bergengsi di dunia, FIFA World Cup 2026.

Bukan cuma negara seperti Indonesia yang kesulitan menembus Piala Dunia. Negara yang punya pemain bintang, liga elit, dan sejarah panjang pun kini terseok di babak kualifikasi. 😬

Mulai dari Italia yang lagi-lagi harus melalui jalur play-off penuh trauma, Swedia yang tak kunjung bangkit, hingga Nigeria dan Kamerun yang dipermalukan oleh negara kecil seperti Cape Verde.

Kenapa mereka bisa terpuruk? Apakah masalahnya ada di pelatih, sistem federasi, atau memang generasi emasnya sudah habis?

#StartingEleven #PialaDunia2026 #WorldCup2026 #Italia #Swedia #Nigeria #Kamerun #Wales #KostaRika #Serbia #SepakBolaDunia

---------------------------------------
---------------------------------------
Beli Kaos Edisi FAVORITMU! Disini ⬇ ⬇ ⬇
https://starting-eleven-merch.com/
---------------------------------------
---------------------------------------
Beli Kaos Bola Official Merchandise Starting Eleven! Disini ⬇️ ⬇️ ⬇️
https://starting-eleven-merch.com/
https://shopee.co.id/startingelevenmerch
---------------------------------------
---------------------------------------
*KERJASAMA*
WhatsApp Mas Jo : 0823-2926-1306
---------------------------------------
---------------------------------------
Dapatkan Konten Eksklusif Hanya dengan Gabung di Saluran Whatsapp Starting Eleven. KLIK DI SINI !!! ⬇️ ⬇️ ⬇️ 
https://whatsapp.com/channel/0029VaeKmiKFXUudH8J0zU2S
------------------------------------------------------------------------------------------------------------------------------------------------------------
Sebagian video, foto dan musik yang kami tayangkan bukan milik Starting Eleven. Pihak kami tidak mengklaim video, foto dan musik tersebut sebagai milik kami, karena kami sangat menghormati para pemiliknya.

FAIR USE DISCLAIMER:
Penafian Hak Cipta: - Berdasarkan pasal 107 Undang-undang hak cipta tahun 1976, tunjangan diberikan untuk PENGGUNAAN FAIR untuk tujuan seperti kritik, komentar, pelaporan berita, pengajaran, beasiswa, dan penelitian. Penggunaan wajar adalah penggunaan yang diizinkan oleh undang-undang hak cipta yang mungkin saja melanggar. Penggunaan nirlaba, pendidikan, atau pribadi memberi keseimbangan demi mendukung PENGGUNAAN WAJAR.

Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is mad for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research. Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.",Starting Eleven,UCW1vH52euwVGWaSCjF-mbSw,2025-10-19T10:00:22Z,125841,1622,160,0,PT11M32S,hd,false
z1fRf9JfOuQ,ARAB GAGAL LOLOS! INDONESIA MENANG -Bagan 32 Besar & Klasemen Piala Dunia U17 Terbaru hari ini,"ARAB GAGAL LOLOS! INDONESIA MENANG! - Bagan 32 Besar Piala Dunia u17 - Klasemen Piala Dunia u17 Terbaru hari ini

hasil piala dunia Timnas u17 2025 Tadi Malam Dan Negara lolos
Arab Saudi vs Mali: 0-2
Burkina Faso vs Tajikistan 2-0
Indonesia vs Honduras: 2-1

#HasilPialaDuniaU17
#IndonesiaVsHonduras
#timnasindonesia
#KlasemenPialaDuniaU17
#PialaDuniaU172025

Indonesia vs Honduras, hasil piala dunia u17 hari ini, timnas u17, piala dunia u17, Klasemen Piala dunia U17 2025, Timnas Indonesia, piala dunia u17 Qatar 2025, klasemen piala dunia u17, jadwal Indonesia, Indonesia vs Honduras u17 2025, berita timnas Indonesia terbaru, Bagan 32 Besar Piala Dunia u17 2025,",FINFANATV,UCgGFU7qnohkn7ZAtz65k3RQ,2025-11-11T22:03:10Z,175526,1006,315,0,PT18M33S,sd,false
XVtK4p-ogaw,"Alifurrahman: UNTUNG TIMNAS GA LOLOS, PIALA DUNIA BEBAS DARI GIBRAN","Timnas Indonesia dipastikan Gagal lolos ke Piala Dunia 2026 usai kalah tipis 1-0 melawan Irak di Jeddah, Arab saudi.  

#alifurrahman 
#timnasindonesia 
#patrickkluivert 
#pssi
#pialadunia 
#gibranrakabumingraka 
#pakarmantan 

Jangan lupa juga untuk suscribe channel kami, dan kasi tau ke teman kura-kura yang lain agar Konten Youtube Seword dapat berkembang lebih cepat.

Segala macam pertanyaan akan kami bacakan dalam sesi Q&A pada episode berikutnya, Silahkan tulis dikolom komentar pendapat sobat kura-kura

Media Social Seword
Youtube: https://www.youtube.com/c/RedaksiSewordcom
Facebook: https://www.facebook.com/sewordcom
Twitter: https://twitter.com/sewordTV
Instagram: https://www.instagram.com/sewordofficial_/
Tik Tok: www.tiktok.com/@sewordcom",SEWORD TV,UCqZc4eC3bkOLfUCy3eZ4z8A,2025-10-12T12:30:42Z,68172,1960,763,0,PT17M59S,hd,false
43KDPSWhYn0,"KEPUTUSAN BULAT FIFA‼️ INDONESIA DIRESMIKAN LOLOS PIALA DUNIA, IRAQ DISKUALIFIKASI ATAS KECURANGAN","terimakasih sudah menonton video ini, berita tentang seputar sepak bola timnas indonesia",GL SPORT IDN,UC1zPrkyIdGDqxjI2ENVnZDg,2025-10-17T11:00:16Z,145275,1067,592,0,PT8M3S,hd,false
tInp7sBh6jU,RESMI! Daftar Negara Lolos Piala Dunia 2026 - Piala Dunia 2026,"RESMI! Daftar Negara Lolos Piala Dunia 2026 - Piala Dunia 2026

#timnasindonesia 
#pialadunia2026 
#fifaworldcup
#jadwaltimnasindonesia


daftar negara lolos piala dunia 2026, negara lolos piala dunia 2026, iran dicoret dari piala dunia 2026,daftar negara lolos kualifikasi piala dunia 2026 ronde 5,negara lolos kualifikasi piala dunia 2026 ronde 5,lolos kualifikasi piala dunia 2026 ronde 5,tim lolos kualifikasi piala dunia 2026 ronde 5,jadwal timnas indonesia,timnas indonesia,kualifikasi piala dunia 2026 ronde 5",Hasil Liga,UCLHSIwbB-B8oLDqiSkUiyjQ,2025-10-14T23:37:41Z,45801,417,117,0,PT9M41S,hd,false
nfY1aEd2szo,Peluang Lolos ke Piala Dunia? Coach Justin: Masalahnya Bukan di Lapangan!,"Indonesia bersiap menghadapi babak keempat Kualifikasi Piala Dunia 2026 zona Asia. Tapi, seberapa besar sebenarnya peluang Timnas untuk lolos? Coach Justin membongkar semua! Mulai dari kekuatan teknis skuad Garuda, potensi kemenangan atas tim-tim Timur Tengah, hingga... faktor di luar lapangan yang bisa menghancurkan segalanya. 🔥

Di segmen ini dibahas: 
* Analisis kekuatan Indonesia vs Qatar, Arab Saudi, Oman, Bahrain, dll
* Potensi kecurangan dan lobi di balik layar AFC
* Cuaca, kelembaban, dan kondisi lapangan yang jadi tantangan tersendiri
* Kenapa persiapan dan uji coba lebih penting dari sekadar hasil
* Harapan pada kepemimpinan PSSI dan Coach Patrick Kluivert
* Masa depan proyek naturalisasi: dilanjut atau dibongkar?
* Pelatih baru Patrick Kluivert VS. Shin Tae-yong 

Kalau kamu peduli masa depan sepak bola Indonesia, jangan sampai lewatkan segmen ini!

Segmen 1:  https://youtu.be/6XWfvOzMz8Q
Segmen 2: https://youtu.be/x92NhrqVxxU
Segmen 3: https://youtu.be/nfY1aEd2szo
Full Video: https://www.youtube.com/watch?v=2-js2Ct455w&t=711s

#TimnasIndonesia #KualifikasiPialaDunia #CoachJustin #SepakBolaIndonesia #Naturalisasi #GarudaMuda #PSSI #PatrickKluivert #STY #ErickThohir #PialaDunia2026 #AFC #IndonesiaVsArab #Qatar2026 #SepakBolaAsia #WhatsUpKemenkum #PodcastHukum",Kementerian Hukum RI,UCmJMRZ62mvUVc9bqEYScDyA,2025-07-22T11:11:19Z,158215,1561,469,0,PT11M56S,hd,false
PwKbPwpnRWs,SKENARIO TIMNAS INDONESIA LOLOS LANGSUNG KE PIALA DUNIA 2026 MESKI MERAIH HASIL IMBANG!,"Hallo CEBOL MANIA terimaksih telah mensupport channel kami dan selalu setia menonton vidio-vidio dari kami.
Jangan lupa untuk follow sosial media CERITA BOLA  yang lain:

Instagram : https://www.instagram.com/ceritabola19/
Facebook : https://www.facebook.com/ceritabola19/

#timnasindonesia #pialadunia2026 #indonesiavsarabsaudi 

Selain di youtube kami hanya memiliki kedua akun sosial media dengan link yang tertera di atas, selain kedua sosmed tersebut, akun apapun yang mengatasnamakan CERITA BOLA itu bukan bagian dari kami, dan kami tidak bertanggung jawab dengan konten yang disajikan.",CERITA BOLA,UCDMO7KYEzgqoUGEBZ_cF9ug,2025-10-08T09:30:14Z,31748,424,130,0,PT7M7S,hd,false
ZYCMIyZQO5Q,RESMI INDONESIA & MEKSIKO! Daftar Negara Lolos 32 Besar Piala Dunia u17 2025 - Piala Dunia u17 2025,"RESMI INDONESIA & MEKSIKO! Daftar Negara Lolos 32 Besar Piala Dunia u17 2025 - Klasemen Piala Dunia u17 2025


daftar negara lolos 32 besar piala dunia u17 2025, lolos 32 besar piala dunia u17 2025, yang lolos 32 besar piala dunia u17, negara lolos 32 besar piala dunia u17, tim yang lolos 32 besar piala dunia u17 2025, jadwal timnas indonesia, timnas indonesia, jadwal timnas u17, indonesia vs honduras, jadwal indonesia vs honduras u17, jadwal piala dunia u17 2025  piala dunia u17 2025, piala dunia u17, 32 besar piala dunia u17, jadwal 32 besar piala dunia u17 2025, klasemen piala dunia u17, klasemen piala dunia u17 2025 terbaru, jadwal indonesia vs honduras u17, 


#pialaduniau17
#timnasindonesia
#jadwaltimnasindonesia


Music: Bensound.com/royalty-free-music
License code: MSFDXMLJ85IQ4AOQ
Artist: : Benjamin Tissot",97 Sports,UCEdv-a-F49YSQxNSsAFoBgA,2025-11-10T18:10:57Z,239418,2058,338,0,PT19M38S,hd,false
-6S-pt5cp5o,Inilah Negara-Negara yang PASTI MAIN di Piala Dunia 2026 | Kualifikasi Piala Dunia 2026,"Kualifikasi Piala Dunia 2026 | Inilah Negara-Negara yang PASTI MAIN di Piala Dunia 2026

Piala Dunia 2026 kian dekat! Sejumlah negara sudah memastikan tiket ke Amerika Serikat. Dari Asia ada Jepang, Australia, Iran, hingga kejutan besar: Uzbekistan dan Yordania yang untuk pertama kalinya lolos ke Piala Dunia. Dari Amerika Latin, Argentina, Brasil, hingga Paraguay sudah siap tampil. Afrika pun tak mau kalah lewat Maroko dan Tunisia, sementara Oseania kembali diwakili Selandia Baru.

Namun, di balik euforia ini ada satu pertanyaan besar: di mana Indonesia? Garuda masih harus berjuang di babak kualifikasi berikutnya. Mampukah Patrick Kluivert membawa sejarah baru, atau justru mimpi itu kembali pupus?

#StartingEleven  #WorldCup2026 #PialaDunia2026 #TimnasIndonesia #FIFAWorldCup #Argentina #Brasil #Uzbekistan #Yordania #Australia #Jepang #Iran #KoreaSelatan #Maroko #Tunisia #NewZealand
---------------------------------------
---------------------------------------
Beli Kaos Edisi FAVORITMU! Disini ⬇ ⬇ ⬇
https://starting-eleven-merch.com/
---------------------------------------
---------------------------------------
Beli Kaos Bola Official Merchandise Starting Eleven! Disini ⬇️ ⬇️ ⬇️
https://starting-eleven-merch.com/
https://shopee.co.id/startingelevenmerch
---------------------------------------
---------------------------------------
*KERJASAMA*
WhatsApp Mas Jo : 0823-2926-1306
---------------------------------------
---------------------------------------
Dapatkan Konten Eksklusif Hanya dengan Gabung di Saluran Whatsapp Starting Eleven. KLIK DI SINI !!! ⬇️ ⬇️ ⬇️ 
https://whatsapp.com/channel/0029VaeKmiKFXUudH8J0zU2S
------------------------------------------------------------------------------------------------------------------------------------------------------------
Sebagian video, foto dan musik yang kami tayangkan bukan milik Starting Eleven. Pihak kami tidak mengklaim video, foto dan musik tersebut sebagai milik kami, karena kami sangat menghormati para pemiliknya.
FAIR USE DISCLAIMER:
Penafian Hak Cipta: - Berdasarkan pasal 107 Undang-undang hak cipta tahun 1976, tunjangan diberikan untuk PENGGUNAAN FAIR untuk tujuan seperti kritik, komentar, pelaporan berita, pengajaran, beasiswa, dan penelitian. Penggunaan wajar adalah penggunaan yang diizinkan oleh undang-undang hak cipta yang mungkin saja melanggar. Penggunaan nirlaba, pendidikan, atau pribadi memberi keseimbangan demi mendukung PENGGUNAAN WAJAR.
Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is mad for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research. Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.",Starting Eleven,UCW1vH52euwVGWaSCjF-mbSw,2025-09-12T05:30:06Z,231951,2822,256,0,PT10M56S,hd,false
Ue0H3nNcqFo,4 Negara Raksasa Eropa yang Terancam Gagal Lolos Ke Piala Dunia 2026,"Empat negara besar Eropa menghadapi ancaman serius di babak kualifikasi Piala Dunia 2026 zona Eropa. Italia, Belgia, Austria, dan Kroasia memulai perjalanan mereka dengan hasil yang kurang memuaskan dan kini berada di posisi yang rawan gagal lolos ke putaran final.

Dengan sistem baru yang hanya memberikan tiket otomatis kepada juara grup dan menyisakan peringkat dua untuk jalur playoff, persaingan di fase kualifikasi ini menjadi semakin ketat dan tidak terduga. Negara-negara yang biasanya dominan justru tampil mengecewakan di awal.

Di video kali ini, Raftel Sport akan membahas kondisi terkini keempat negara tersebut, posisi mereka di klasemen sementara, dan apa saja tantangan yang harus mereka hadapi agar bisa mengamankan tiket ke Amerika Serikat, Meksiko, dan Kanada tahun 2026.

Apakah akan ada kejutan besar? Akankah salah satu raksasa ini benar-benar absen dari Piala Dunia?

Tonton ulasan lengkapnya sekarang juga dan beri pendapatmu di kolom komentar!

📺 Jangan lupa untuk like, komen, dan subscribe agar tidak ketinggalan info sepak bola terbaru!

#PialaDunia2026
#KualifikasiPialaDunia
#Italia
#Belgia
#Austria
#Kroasia
#ZonaEropa
#RaftelSport
#SepakBolaEropa
#BeritaSepakBola
#WorldCup2026
#KualifikasiEropa
#SepakBolaHariIni
#TimnasEropa",Raftelsport,UCqyE9D0nhd15MI5sYV11vXQ,2025-06-10T09:06:02Z,487492,2395,193,0,PT9M17S,hd,false
Rf_LPFCfOOw,Gagalnya Proses Dua Tahun Blunder Kluivert Menghancurkan Generasi Emas - Indonesia Batal Piala Dunia,"Mimpi Timnas Indo ke Piala Dunia berakhir di ronde empat setelah dikandaskan Irak. Perjuangan keras sejak 2023 yang dibangun oleh Shin Tae-yong kini dihancurkan Patrick Kluivert. Cita-cita dua ratus juta lebih rakyat Indonesia melihat negaranya di Piala Dunia juga pupus. Simak ulasannya sebagai berikut.

Sumber acuan:
https://www.instagram.com/p/DPldbqvgl_-/
https://www.instagram.com/p/DPoFK5jAV2W
https://x.com/kojaaack/status/1976651670810742957
https://x.com/wallpassjournal/status/1976871018200514841
https://www.instagram.com/p/DPpgUxKkyui
https://www.instagram.com/p/DPmFRo6DElN/?img_index=5 
https://www.instagram.com/p/DPockRkAdaM/
https://www.bola.com/indonesia/read/6181865/2-asisten-timnas-indonesia-gerald-vanenburg-dan-frank-van-kempen-intip-laga-oman-vs-qatar-di-grup-a-bukan-berjaga-putaran-5-tapi-pd-u-17
https://www.jawapos.com/sepak-bola-indonesia/015603095/anggota-exco-pssi-arya-sinulingga-sebut-patrick-kluivert-dkk-adalah-tim-kepelatihan-terbaik-timnas-indonesia-netizen-jangan-overconfidence?page=2
https://superlive.id/supersoccer/artikel/news/deretan-nama-di-balik-kesuksesan-tangan-dingin-shin-taeyong-menukangi-timnas-indonesia
https://www.cnnindonesia.com/olahraga/20251009112957-142-1282681/kenapa-kluivert-turunkan-line-up-aneh-saat-indonesia-ditekuk-saudi
https://www.bolasport.com/read/314306337/evaluasi-tiga-pemain-paling-dikritik-usai-laga-kontra-arab-saudi-siapa-yang-harus-dimainkan-patrick-kluivert
https://www.bola.com/indonesia/read/6180828/komposisi-lini-tengah-terbaik-timnas-indonesia-untuk-menantang-irak-duet-thom-haye-dan-ricky-kambuaya-dinanti 
https://www.instagram.com/p/DPrzv2wk-cO/# 
https://www.instagram.com/p/DPr95BSAEGL",Puncak Klasemen,UC841KydzToa_a4Roe9YvGtQ,2025-10-12T03:37:04Z,96353,1259,912,0,PT18M49S,hd,false
